id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1436115225590259720,1436115225590259720,2021-09-09 18:52:06 CDT,2021-09-09,18:52:06,-0500,248796301,fknconfused,David Basora 🇵🇷🏳️‍🌈🇵🇷🏳️‍🌈,,"“Revolt”? Really? What is it with you repubs that you instantly start talking and encouraging violence when you don’t get your way? Like petulant, whiny spoiled brats. Only difference is you endanger the very ppl you say you’re supposedly helping",en,[],[],[],0,0,0,[],[],https://twitter.com/fknconfused/status/1436115225590259720,False,https://twitter.com/DanCrenshawTX/status/1436058349565583364,0,,chicago,,,,,,[],,,,
1436110808711372802,1436022041501655041,2021-09-09 18:34:33 CDT,2021-09-09,18:34:33,-0500,381549942,gingertee1,GingeredTee21,,"@annmsalas Calling someone a liar.....is that cause for legal action......? Is that the same as name Calling...like referring to someone as small-town? If you threaten to come for someone on nat'l TV, can you then play victim and threaten to sue them?  https://t.co/7yv0eppbh0",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E-4XKkBWYAgnG4K.jpg'],1,0,3,[],[],https://twitter.com/GingerTee1/status/1436110808711372802,False,,1,https://pbs.twimg.com/tweet_video_thumb/E-4XKkBWYAgnG4K.jpg,chicago,,,,,,[],,,,
1436110640934948867,1434245147861164037,2021-09-09 18:33:53 CDT,2021-09-09,18:33:53,-0500,122544987,kipwinger62,R.Morgenstien,,@TheOnlyJBA @VRKurosawa @WONF4W @davemeltzerWON He (Darby) also would threaten to leave me if I didn’t have sex with him or do sexual things and preform sex acts with him. I time to realize that threatening someone to have sex with you isn’t consent. It’s rape. I struggle and have so many fears around sex and around intimacy”,en,[],[],[],0,0,0,[],[],https://twitter.com/KipWinger62/status/1436110640934948867,False,,0,,chicago,,,,,,"[{'screen_name': 'VRKurosawa', 'name': 'Johnny Appleseed', 'id': '73767464'}, {'screen_name': 'WONF4W', 'name': 'Wrestling Observer', 'id': '185919857'}, {'screen_name': 'davemeltzerWON', 'name': 'Dave Meltzer', 'id': '799815672'}]",,,,
1436108173971279873,1436066190795984896,2021-09-09 18:24:04 CDT,2021-09-09,18:24:04,-0500,177814171,jedi_marcos,Marco Solis Martinez,,@AEW @suzuki_D_minoru @JonMoxley @LanceHoyt Suzuki Gun vs Mox and Kingston. Make it happen. 20-25 min war. 👊 #AEW  https://t.co/sknZ3jzqOt,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E-4UxRxX0AMUldP.jpg'],0,5,27,['aew'],[],https://twitter.com/Jedi_Marcos/status/1436108173971279873,False,,1,https://pbs.twimg.com/tweet_video_thumb/E-4UxRxX0AMUldP.jpg,chicago,,,,,,"[{'screen_name': 'AEW', 'name': 'All Elite Wrestling', 'id': '1054863627029598208'}, {'screen_name': 'suzuki_D_minoru', 'name': '鈴木みのる', 'id': '528555628'}, {'screen_name': 'JonMoxley', 'name': 'Jon Moxley', 'id': '533501223'}, {'screen_name': 'LanceHoyt', 'name': 'The Murderhawk Monster Lance Archer', 'id': '120216237'}]",,,,
1436105791270969359,1436105791270969359,2021-09-09 18:14:36 CDT,2021-09-09,18:14:36,-0500,3316966272,valerie_davis06,Let’s Talk About It w/Val,,When asked about rape victims and abortion you vow to get every rapist off the street…. STILL protecting the wrong person. #AbortionIsAWomansRight #BansOffOurBodies,en,[],[],[],0,1,0,"['abortionisawomansright', 'bansoffourbodies']",[],https://twitter.com/valerie_davis06/status/1436105791270969359,False,,0,,chicago,,,,,,[],,,,
1436091979176288258,1436091979176288258,2021-09-09 17:19:43 CDT,2021-09-09,17:19:43,-0500,246504083,princessd4l,ariel,,I heard Miss Murder for the first time in years and can I just say.... Mood,en,[],[],[],0,0,0,[],[],https://twitter.com/princessd4l/status/1436091979176288258,False,,0,,chicago,,,,,,[],,,,
1436089974445719558,1436089974445719558,2021-09-09 17:11:45 CDT,2021-09-09,17:11:45,-0500,957848107,angiemcmonigal,Angie McMonigal,,"Excited to find out my image has been shortlisted for the Dezeen Awards, architecture photo of the year! Loved shooting the @RubensteinForum designed by @dsrny , @BLarchitecture , and landscape design by @sitedesigngroup !  #chiarchitecture #dezeenawards  https://t.co/QQgfknURkV",en,"[{'screen_name': 'rubensteinforum', 'name': 'david rubenstein forum', 'id': '1243291905213030402'}, {'screen_name': 'dsrny', 'name': 'ds+r', 'id': '488611949'}, {'screen_name': 'blarchitecture', 'name': 'brininstool + lynch', 'id': '2309114034'}, {'screen_name': 'sitedesigngroup', 'name': 'site design group', 'id': '2314398511'}]",[],['https://pbs.twimg.com/media/E-4EOAwWQAEufuE.jpg'],1,6,37,"['chiarchitecture', 'dezeenawards']",[],https://twitter.com/AngieMcMonigal/status/1436089974445719558,False,,1,https://pbs.twimg.com/media/E-4EOAwWQAEufuE.jpg,chicago,,,,,,[],,,,
1436089253277147139,1436089253277147139,2021-09-09 17:08:53 CDT,2021-09-09,17:08:53,-0500,913877340933017605,bioanthmags,"Margaret Butler, M.A., CLC",,Chose violence today 😌 #LandlordsAreLeeches,en,[],[],[],0,0,7,['landlordsareleeches'],[],https://twitter.com/bioanthmags/status/1436089253277147139,False,,0,,chicago,,,,,,[],,,,
1436066954725449730,1436066954725449730,2021-09-09 15:40:17 CDT,2021-09-09,15:40:17,-0500,111436798,lewischilton,Lewis Chilton,,"Knoxville, Tennessee area native Ryan Knauss killed in the Kabul airport terrorist attack.  RIP.",en,[],[],[],0,0,0,[],[],https://twitter.com/lewischilton/status/1436066954725449730,False,https://twitter.com/KnoxvilleFire/status/1435988523316756483,0,,chicago,,,,,,[],,,,
1436060785801842693,1436060785801842693,2021-09-09 15:15:46 CDT,2021-09-09,15:15:46,-0500,793989277373894656,deachicagodiv,DEAChicago,,"An Illinois man has been sentenced to 10 years for heroin distribution conspiracy. DEA, alongside @USAO_NDIN will continue combating drug trafficking activity throughout Northern Indiana to keep our families safe from illegal and dangerous substances.  https://t.co/EoGTccbTiI",en,"[{'screen_name': 'usao_ndin', 'name': 'u.s. attorney ndin', 'id': '2752450495'}]",['https://www.dea.gov/press-releases/2021/09/09/illinois-man-sentenced-10-years-heroin-distribution-conspiracy'],[],0,0,4,[],[],https://twitter.com/DEACHICAGODiv/status/1436060785801842693,False,,0,,chicago,,,,,,[],,,,
